"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"JOSY AMARAL" "FARO" 192 4247 "SUPLENTE" "DEPUTADO ESTADUAL" 4.52 "TOTAL:81,26%"
"DELEGADO EDER MAURO" "MELGAÇO" 420 9267 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.53 "TOTAL:64,67%"
"NILSON PINTO" "TUCUMÃ" 832 18312 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.54 "TOTAL:58,24%"
"WALTER VIEIRA" "MELGAÇO" 421 9267 "SUPLENTE" "DEPUTADO ESTADUAL" 4.54 "TOTAL:52,27%"
"CASSIO ANDRADE" "JACUNDÁ" 1127 24750 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.55 "TOTAL:54,24%"
"SIMONE MORGADO" "ALTAMIRA" 2289 50333 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 4.55 "TOTAL:41,63%"
"NICOLAU PAMPLONA" "CACHOEIRA DO ARARI" 582 12723 "SUPLENTE" "DEPUTADO ESTADUAL" 4.57 "TOTAL:30,35%"
"WLAD" "PORTEL" 943 20615 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.57 "TOTAL:64,97%"
"OZORIO JUVENIL" "SÃO DOMINGOS DO CAPIM" 790 17233 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.58 "TOTAL:45,81%"
"THIAGO ARAUJO" "OURÉM" 493 10761 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.58 "TOTAL:56,42%"
"ANA CUNHA" "CURUÇÁ" 1053 22843 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.61 "TOTAL:32,87%"
"CHAMON" "OURILÂNDIA DO NORTE" 680 14736 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.61 "TOTAL:55,71%"
"JÚNIOR FERRARI" "BREVES" 1911 41446 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.61 "TOTAL:59,61%"
"BISPO MILANI" "CAPANEMA" 1791 38764 "SUPLENTE" "DEPUTADO FEDERAL" 4.62 "TOTAL:62,52%"
"ELIENE SOARES" "PARAUAPEBAS" 4841 104761 "SUPLENTE" "DEPUTADO ESTADUAL" 4.62 "TOTAL:41,62%"
"BELO" "ULIANÓPOLIS" 527 11376 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.63 "TOTAL:49,51%"
"EDMILSON RODRIGUES" "MARITUBA" 2557 55217 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.63 "TOTAL:45,04%"
"PAULA TITAN" "IGARAPÉ-AÇU" 1049 22671 "SUPLENTE" "DEPUTADO FEDERAL" 4.63 "TOTAL:56,07%"
"RUI DA PRINCESA" "PRIMAVERA" 332 7158 "SUPLENTE" "DEPUTADO ESTADUAL" 4.64 "TOTAL:46,52%"
"DR. HAROLDO MARTINS" "PORTO DE MOZ" 589 12656 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 4.65 "TOTAL:58,04%"
"BELO" "AURORA DO PARÁ" 597 12812 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.66 "TOTAL:41,25%"
"FABRICIO COSTA" "ELDORADO DOS CARAJÁS" 635 13632 "SUPLENTE" "DEPUTADO ESTADUAL" 4.66 "TOTAL:40,03%"
"RAUL BATISTA" "BELÉM" 39178 840979 "SUPLENTE" "DEPUTADO FEDERAL" 4.66 "TOTAL:42,25%"
"ZÉ FRANCISCO" "CAMETÁ" 3155 67556 "SUPLENTE" "DEPUTADO ESTADUAL" 4.67 "TOTAL:31,02%"
"ZÉ BEGOT" "SANTA BÁRBARA DO PARÁ" 553 11815 "SUPLENTE" "DEPUTADO ESTADUAL" 4.68 "TOTAL:36,18%"
"ANA CUNHA" "TERRA SANTA" 389 8297 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.69 "TOTAL:72,11%"
"HÉLIO LEITE" "SALINÓPOLIS" 1049 22323 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.7 "TOTAL:48,87%"
"ZÉ MARIA" "BAIÃO" 835 17753 "SUPLENTE" "DEPUTADO ESTADUAL" 4.7 "TOTAL:41,03%"
"HILDEGARDO NUNES" "RIO MARIA" 471 10002 "SUPLENTE" "DEPUTADO ESTADUAL" 4.71 "TOTAL:41,96%"
"LUCIO VALE" "ABAETETUBA" 3868 82103 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.71 "TOTAL:54,72%"
"JOSUÉ BENGTSON" "SANTA ISABEL DO PARÁ" 1609 34075 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.72 "TOTAL:39,36%"
"SIMONE MORGADO" "TUCURUÍ" 2503 53063 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 4.72 "TOTAL:44,57%"
"PROF NONATO CEARÁ" "BRAGANÇA" 2897 61128 "SUPLENTE" "DEPUTADO ESTADUAL" 4.74 "TOTAL:50,5%"
"WLAD" "BREU BRANCO" 1007 21233 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.74 "TOTAL:54,12%"
"CASSIO ANDRADE" "BAGRE" 397 8314 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.78 "TOTAL:68,88%"
"EDMILSON RODRIGUES" "BARCARENA" 2883 60297 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.78 "TOTAL:46,21%"
"MARCIO MIRANDA" "SÃO JOÃO DE PIRABAS" 602 12595 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.78 "TOTAL:57,86%"
"PRISCILA VELOSO" "MARABÁ" 5616 117558 "SUPLENTE" "DEPUTADO ESTADUAL" 4.78 "TOTAL:51,46%"
"JÚNIOR FERRARI" "XINGUARA" 1065 22248 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.79 "TOTAL:68,25%"
"CILENE COUTO" "GOIANÉSIA DO PARÁ" 771 16055 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.8 "TOTAL:47,72%"
"NÉLIO AGUIAR" "FARO" 204 4247 "SUPLENTE" "DEPUTADO FEDERAL" 4.8 "TOTAL:82,17%"
"PROFESSOR ALFREDO COSTA" "PRAINHA" 753 15700 "SUPLENTE" "DEPUTADO ESTADUAL" 4.8 "TOTAL:66,48%"
"RENATO OGAWA" "SANTO ANTÔNIO DO TAUÁ" 858 17882 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.8 "TOTAL:29,69%"
"TETÊ" "CURIONÓPOLIS" 562 11686 "SUPLENTE" "DEPUTADO ESTADUAL" 4.81 "TOTAL:50,92%"
"IRAN LIMA" "CONCÓRDIA DO PARÁ" 746 15456 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.83 "TOTAL:55,36%"
"HENDERSON PINTO" "TERRA SANTA" 404 8297 "SUPLENTE" "DEPUTADO ESTADUAL" 4.87 "TOTAL:72,11%"
"CELSO SABINO" "MARITUBA" 2696 55217 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.88 "TOTAL:27,15%"
"ITALO MÁCOLA" "BAIÃO" 867 17753 "SUPLENTE" "DEPUTADO ESTADUAL" 4.88 "TOTAL:41,03%"
"WLAD" "CASTANHAL" 4990 102332 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.88 "TOTAL:72,84%"
"WLAD" "COLARES" 376 7712 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.88 "TOTAL:61,53%"
"ZACARIAS" "CONCEIÇÃO DO ARAGUAIA" 1138 23282 "SUPLENTE" "DEPUTADO ESTADUAL" 4.89 "TOTAL:55,89%"
"BORDALO" "CAMETÁ" 3319 67556 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.91 "TOTAL:31,02%"
"NARA PAMPLONA" "SALVATERRA" 652 13266 "SUPLENTE" "DEPUTADO FEDERAL" 4.91 "TOTAL:50,57%"
"REGINA BARATA" "ANAJÁS" 605 12307 "SUPLENTE" "DEPUTADO ESTADUAL" 4.92 "TOTAL:52,79%"
"SEFER" "MARACANÃ" 909 18467 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 4.92 "TOTAL:43,47%"
"JOAQUIM PASSARINHO" "VITÓRIA DO XINGU" 372 7546 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.93 "TOTAL:49,86%"
"SCAFF" "BANNACH" 102 2066 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.94 "TOTAL:68,02%"
"GIOVANNI QUEIROZ" "MARABÁ" 5814 117558 "SUPLENTE" "DEPUTADO FEDERAL" 4.95 "TOTAL:51,29%"
"GUALBERTO NETO" "BREU BRANCO" 1050 21233 "SUPLENTE" "DEPUTADO ESTADUAL" 4.95 "TOTAL:64,58%"
"JOSUÉ BENGTSON" "BARCARENA" 2985 60297 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.95 "TOTAL:46,21%"
"OLIVAL MARQUES" "ANAPU" 528 10672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.95 "TOTAL:62,32%"
"SCAFF" "SÃO FÉLIX DO XINGU" 1198 24223 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.95 "TOTAL:58,79%"
"SIMONE MORGADO" "ULIANÓPOLIS" 563 11376 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 4.95 "TOTAL:60,97%"
"CILENE COUTO" "SANTO ANTÔNIO DO TAUÁ" 887 17882 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.96 "TOTAL:29,69%"
"DELEGADO EDER MAURO" "SALINÓPOLIS" 1108 22323 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.96 "TOTAL:48,87%"
"JOAQUIM PASSARINHO" "MARAPANIM" 897 18100 "ELEITO POR QP" "DEPUTADO FEDERAL" 4.96 "TOTAL:48,57%"
"PASTOR ALDO TARTARI" "ULIANÓPOLIS" 564 11376 "SUPLENTE" "DEPUTADO ESTADUAL" 4.96 "TOTAL:49,51%"
"RUI BEGOT" "ANANINDEUA" 11950 240952 "SUPLENTE" "DEPUTADO ESTADUAL" 4.96 "TOTAL:22,5%"
"VALRY MORAES" "TRACUATEUA" 871 17551 "SUPLENTE" "DEPUTADO FEDERAL" 4.96 "TOTAL:44,06%"
"NICIAS RIBEIRO" "PLACAS" 421 8474 "SUPLENTE" "DEPUTADO FEDERAL" 4.97 "TOTAL:70,93%"
"RAUL BATISTA" "ANANINDEUA" 11982 240952 "SUPLENTE" "DEPUTADO FEDERAL" 4.97 "TOTAL:40,54%"
"CELSO SABINO" "CURUÇÁ" 1141 22843 "ELEITO POR QP" "DEPUTADO ESTADUAL" 4.99 "TOTAL:32,87%"
"BETO SALAME" "VIGIA" 1352 26796 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.05 "TOTAL:52,88%"
"GESMAR ROSA" "NOVO REPARTIMENTO" 1505 29818 "SUPLENTE" "DEPUTADO ESTADUAL" 5.05 "TOTAL:74,78%"
"SEFER" "CACHOEIRA DO ARARI" 643 12723 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 5.05 "TOTAL:30,35%"
"ANA CUNHA" "IGARAPÉ-MIRI" 1828 36140 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.06 "TOTAL:33,33%"
"BETO FARO" "CAPITÃO POÇO" 1515 29954 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.06 "TOTAL:65%"
"ELIEL FAUSTINO" "SÃO JOÃO DA PONTA" 224 4417 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 5.07 "TOTAL:46,89%"
"NILSON PINTO" "NOVO REPARTIMENTO" 1511 29818 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.07 "TOTAL:51,53%"
"WLAD" "MÃE DO RIO" 919 18075 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.08 "TOTAL:59,51%"
"CLAUDIONOR" "PRIMAVERA" 364 7158 "SUPLENTE" "DEPUTADO ESTADUAL" 5.09 "TOTAL:46,52%"
"LUTH REBELO" "BONITO" 453 8904 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.09 "TOTAL:53,98%"
"ZÉ GERALDO" "RONDON DO PARÁ" 1054 20701 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.09 "TOTAL:56,52%"
"EDUARDO COSTA" "CACHOEIRA DO ARARI" 649 12723 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.1 "TOTAL:30,35%"
"WLAD" "MOJUÍ DOS CAMPOS" 647 12693 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.1 "TOTAL:65,91%"
"JOAQUIM CAMPOS" "BENEVIDES" 1530 29961 "SUPLENTE" "DEPUTADO FEDERAL" 5.11 "TOTAL:56,99%"
"LUTH REBELO" "OEIRAS DO PARÁ" 792 15497 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.11 "TOTAL:44,28%"
"MARCIO MIRANDA" "ABEL FIGUEIREDO" 202 3955 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.11 "TOTAL:68,33%"
"DILVANDA FARO" "TAILÂNDIA" 1662 32458 "SUPLENTE" "DEPUTADO ESTADUAL" 5.12 "TOTAL:39,12%"
"ELIANE LIMA" "SÃO GERALDO DO ARAGUAIA" 694 13558 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.12 "TOTAL:62,28%"
"ZÉ GERALDO" "MARABÁ" 6020 117558 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.12 "TOTAL:51,29%"
"CHICÃO" "CURUÇÁ" 1171 22843 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.13 "TOTAL:32,87%"
"BELO" "IRITUIA" 972 18902 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.14 "TOTAL:34,2%"
"BELO" "PEIXE-BOI" 303 5890 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.14 "TOTAL:52,72%"
"MAZINHO SALOMÃO DE AFUÁ" "SÃO JOÃO DA PONTA" 227 4417 "SUPLENTE" "DEPUTADO ESTADUAL" 5.14 "TOTAL:46,89%"
"RAUL BATISTA" "BENEVIDES" 1539 29961 "SUPLENTE" "DEPUTADO FEDERAL" 5.14 "TOTAL:56,99%"
"WANDENKOLK GONÇALVES" "SENADOR JOSÉ PORFÍRIO" 306 5959 "SUPLENTE" "DEPUTADO FEDERAL" 5.14 "TOTAL:56,39%"
"BORDALO" "MUANÁ" 931 18069 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.15 "TOTAL:42,01%"
"ELCIONE" "IRITUIA" 973 18902 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.15 "TOTAL:54,77%"
"OZORIO JUVENIL" "ANAPU" 550 10672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.15 "TOTAL:62,32%"
"SINOÉ AVANZINI" "PORTEL" 1066 20615 "NÃO ELEITO" "DEPUTADO ESTADUAL" 5.17 "TOTAL:63,57%"
"NILSON PINTO" "CURRALINHO" 708 13676 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.18 "TOTAL:46,2%"
"BELO" "MARAPANIM" 942 18100 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.2 "TOTAL:27,8%"
"HENDERSON PINTO" "JURUTI" 1139 21899 "SUPLENTE" "DEPUTADO ESTADUAL" 5.2 "TOTAL:69,64%"
"PROF ANTONIO NETO" "CONCÓRDIA DO PARÁ" 803 15456 "SUPLENTE" "DEPUTADO FEDERAL" 5.2 "TOTAL:62,19%"
"BETO SALAME" "CANAÃ DOS CARAJÁS" 1060 20303 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.22 "TOTAL:40,93%"
"BETO SALAME" "MOCAJUBA" 919 17556 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.23 "TOTAL:38,42%"
"JOAQUIM CAMPOS" "ANANINDEUA" 12610 240952 "SUPLENTE" "DEPUTADO FEDERAL" 5.23 "TOTAL:40,54%"
"JOAQUIM PASSARINHO" "MOCAJUBA" 918 17556 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.23 "TOTAL:38,42%"
"ELCIONE" "ANANINDEUA" 12633 240952 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.24 "TOTAL:40,54%"
"ELCIONE" "MARAPANIM" 949 18100 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.24 "TOTAL:48,57%"
"JOSUÉ BENGTSON" "CUMARU DO NORTE" 224 4276 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.24 "TOTAL:63,39%"
"LUZINEIDE FARIA" "SANTA ISABEL DO PARÁ" 1796 34075 "SUPLENTE" "DEPUTADO ESTADUAL" 5.27 "TOTAL:37,47%"
"JULIA MARINHO" "CACHOEIRA DO PIRIÁ" 499 9456 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.28 "TOTAL:80,75%"
"MIRO SANOVA" "LIMOEIRO DO AJURU" 766 14507 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.28 "TOTAL:44,1%"
"SIMONE MORGADO" "VISEU" 1505 28475 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 5.29 "TOTAL:74,13%"
"HÉLIO LEITE" "TOMÉ-AÇU" 1677 31612 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.3 "TOTAL:55,48%"
"NÉLIO AGUIAR" "PACAJÁ" 925 17437 "SUPLENTE" "DEPUTADO FEDERAL" 5.3 "TOTAL:56,88%"
"PRIANTE" "RURÓPOLIS" 638 12043 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.3 "TOTAL:56%"
"JULIA MARINHO" "CURIONÓPOLIS" 620 11686 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.31 "TOTAL:48,88%"
"LUCIO VALE" "BARCARENA" 3200 60297 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.31 "TOTAL:46,21%"
"WANDENKOLK GONÇALVES" "MARABÁ" 6255 117558 "SUPLENTE" "DEPUTADO FEDERAL" 5.32 "TOTAL:51,29%"
"ZÉ GERALDO" "NOVA IPIXUNA" 418 7834 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.34 "TOTAL:57,16%"
"ANTONIO TONHEIRO" "IRITUIA" 1011 18902 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.35 "TOTAL:34,2%"
"SIDNEY ROSA" "IPIXUNA DO PARÁ" 733 13690 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.35 "TOTAL:61,17%"
"ITALO MÁCOLA" "AUGUSTO CORRÊA" 1354 25186 "SUPLENTE" "DEPUTADO ESTADUAL" 5.38 "TOTAL:35,17%"
"JOSUÉ BENGTSON" "CURRALINHO" 736 13676 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.38 "TOTAL:46,2%"
"DIRCEU TEN CATEN" "NOVA IPIXUNA" 422 7834 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.39 "TOTAL:42,66%"
"GUALBERTO NETO" "TUCURUÍ" 2861 53063 "SUPLENTE" "DEPUTADO ESTADUAL" 5.39 "TOTAL:50,97%"
"OLIVAL MARQUES" "SÃO SEBASTIÃO DA BOA VISTA" 772 14276 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.41 "TOTAL:43,77%"
"CARLOS MARTINS" "MOJUÍ DOS CAMPOS" 688 12693 "SUPLENTE" "DEPUTADO FEDERAL" 5.42 "TOTAL:65,91%"
"JULIA MARINHO" "GOIANÉSIA DO PARÁ" 870 16055 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.42 "TOTAL:36,29%"
"PROFESSOR EDILSON MOURA" "OEIRAS DO PARÁ" 841 15497 "SUPLENTE" "DEPUTADO ESTADUAL" 5.43 "TOTAL:44,28%"
"SIMONE MORGADO" "QUATIPURU" 370 6798 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 5.44 "TOTAL:58,98%"
"BELO" "MARACANÃ" 1007 18467 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.45 "TOTAL:43,47%"
"JOSUÉ BENGTSON" "OURILÂNDIA DO NORTE" 803 14736 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.45 "TOTAL:58,62%"
"RUI DA PRINCESA" "TRACUATEUA" 957 17551 "SUPLENTE" "DEPUTADO ESTADUAL" 5.45 "TOTAL:38,71%"
"IRAN LIMA" "IGARAPÉ-MIRI" 1972 36140 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.46 "TOTAL:33,33%"
"RUI DA PRINCESA" "OURÉM" 589 10761 "SUPLENTE" "DEPUTADO ESTADUAL" 5.47 "TOTAL:56,42%"
"ANA CUNHA" "CONCÓRDIA DO PARÁ" 849 15456 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.49 "TOTAL:55,36%"
"MILTON ZIMMER" "AURORA DO PARÁ" 704 12812 "SUPLENTE" "DEPUTADO FEDERAL" 5.49 "TOTAL:59,5%"
"ELCIONE" "VIGIA" 1480 26796 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.52 "TOTAL:52,88%"
"MILTON ZIMMER" "FLORESTA DO ARAGUAIA" 482 8733 "SUPLENTE" "DEPUTADO FEDERAL" 5.52 "TOTAL:55,29%"
"MARCIO MIRANDA" "AUGUSTO CORRÊA" 1392 25186 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.53 "TOTAL:35,17%"
"NILSON PINTO" "CAMETÁ" 3748 67556 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.55 "TOTAL:59,7%"
"ADEMIR ANDRADE" "OURILÂNDIA DO NORTE" 821 14736 "SUPLENTE" "DEPUTADO FEDERAL" 5.57 "TOTAL:58,62%"
"RUI BEGOT" "SANTA BÁRBARA DO PARÁ" 658 11815 "SUPLENTE" "DEPUTADO ESTADUAL" 5.57 "TOTAL:36,18%"
"NICIAS RIBEIRO" "BRASIL NOVO" 536 9599 "SUPLENTE" "DEPUTADO FEDERAL" 5.58 "TOTAL:57,49%"
"PUTY" "BAGRE" 465 8314 "SUPLENTE" "DEPUTADO FEDERAL" 5.59 "TOTAL:74,89%"
"FERNANDO COIMBRA" "PORTO DE MOZ" 709 12656 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.6 "TOTAL:58,04%"
"RAIMUNDO SANTOS" "BUJARU" 851 15183 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.6 "TOTAL:35,7%"
"ZÉ GERALDO" "ITAITUBA" 2740 48921 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.6 "TOTAL:68,68%"
"IRAN LIMA" "SOURE" 825 14713 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.61 "TOTAL:42,47%"
"EDUARDO COSTA" "CASTANHAL" 5752 102332 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.62 "TOTAL:61,2%"
"ELCIONE" "BENEVIDES" 1683 29961 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.62 "TOTAL:56,99%"
"SILVANE ENFERMEIRO" "AURORA DO PARÁ" 721 12812 "SUPLENTE" "DEPUTADO ESTADUAL" 5.63 "TOTAL:41,25%"
"CLAUDIONOR" "CACHOEIRA DO PIRIÁ" 535 9456 "SUPLENTE" "DEPUTADO ESTADUAL" 5.66 "TOTAL:65,42%"
"EMERSON NEGRÃO" "ABAETETUBA" 4644 82103 "SUPLENTE" "DEPUTADO ESTADUAL" 5.66 "TOTAL:33,33%"
"LUCIO VALE" "TOMÉ-AÇU" 1788 31612 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.66 "TOTAL:55,48%"
"WESCLEY TOMAZ" "PLACAS" 480 8474 "SUPLENTE" "DEPUTADO ESTADUAL" 5.66 "TOTAL:59,17%"
"AIRTON FALEIRO" "TRAIRÃO" 381 6724 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.67 "TOTAL:70,85%"
"IRAN LIMA" "CHAVES" 455 8021 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.67 "TOTAL:72,42%"
"JOÉRCIO BARBALHO" "SANTARÉM NOVO" 279 4918 "SUPLENTE" "DEPUTADO ESTADUAL" 5.67 "TOTAL:53,84%"
"DR. HAROLDO MARTINS" "LIMOEIRO DO AJURU" 824 14507 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 5.68 "TOTAL:44,1%"
"EDUARDO COSTA" "IPIXUNA DO PARÁ" 778 13690 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.68 "TOTAL:61,17%"
"NÉLIO AGUIAR" "URUARÁ" 1133 19884 "SUPLENTE" "DEPUTADO FEDERAL" 5.7 "TOTAL:60,46%"
"SIMONE MORGADO" "LIMOEIRO DO AJURU" 827 14507 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 5.7 "TOTAL:52,6%"
"ZÉ MARIA" "MONTE ALEGRE" 1871 32798 "SUPLENTE" "DEPUTADO ESTADUAL" 5.7 "TOTAL:73,07%"
"TIÃO MIRANDA" "CURIONÓPOLIS" 667 11686 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.71 "TOTAL:50,92%"
"DR. ZÉ ROBERTO" "ELDORADO DOS CARAJÁS" 780 13632 "SUPLENTE" "DEPUTADO FEDERAL" 5.72 "TOTAL:48,95%"
"DELEY SANTOS" "TUCURUÍ" 3047 53063 "SUPLENTE" "DEPUTADO ESTADUAL" 5.74 "TOTAL:50,97%"
"DIRCEU TEN CATEN" "FLORESTA DO ARAGUAIA" 501 8733 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.74 "TOTAL:44,76%"
"DUDIMAR PAXIUBA" "AVEIRO" 398 6934 "SUPLENTE" "DEPUTADO FEDERAL" 5.74 "TOTAL:59,89%"
"TIÃO MIRANDA" "SÃO JOÃO DO ARAGUAIA" 419 7305 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.74 "TOTAL:49,38%"
"THIAGO ARAUJO" "MÃE DO RIO" 1039 18075 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.75 "TOTAL:45,16%"
"ANA JULIA CAREPA" "DOM ELISEU" 1187 20571 "SUPLENTE" "DEPUTADO FEDERAL" 5.77 "TOTAL:41,84%"
"CARLOS MARTINS" "BAIÃO" 1025 17753 "SUPLENTE" "DEPUTADO FEDERAL" 5.77 "TOTAL:53,49%"
"HILTON AGUIAR" "RURÓPOLIS" 695 12043 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.77 "TOTAL:50,87%"
"ANA CUNHA" "MUANÁ" 1045 18069 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.78 "TOTAL:42,01%"
"DILVANDA FARO" "IRITUIA" 1094 18902 "SUPLENTE" "DEPUTADO ESTADUAL" 5.79 "TOTAL:34,2%"
"CHICÃO" "MAGALHÃES BARATA" 355 6125 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.8 "TOTAL:51,08%"
"PUTY" "ANAJÁS" 714 12307 "SUPLENTE" "DEPUTADO FEDERAL" 5.8 "TOTAL:67,84%"
"ALBERTO NOGUEIRA" "RONDON DO PARÁ" 1202 20701 "SUPLENTE" "DEPUTADO ESTADUAL" 5.81 "TOTAL:77,23%"
"BETO SALAME" "ANAPU" 620 10672 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.81 "TOTAL:59,38%"
"FERNANDO COIMBRA" "PONTA DE PEDRAS" 836 14401 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.81 "TOTAL:47,22%"
"MARCIO MIRANDA" "SAPUCAIA" 168 2892 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.81 "TOTAL:46,48%"
"OLIVAL MARQUES" "ANAJÁS" 715 12307 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.81 "TOTAL:52,79%"
"CILENE COUTO" "SÃO CAETANO DE ODIVELAS" 649 11150 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.82 "TOTAL:34,14%"
